payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status,transaction_date,transaction_month,merchant_name,industry,merchant_country,merchant_size,merchant_risk_category,platform_type,reserve_rate,expected_monthly_volume,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,lifetime_value,dispute_id,dispute_date,dispute_reason,disputed_amount,dispute_fee,dispute_status,resolution_date,recovered_amount,net_dispute_loss,approved_flag,declined_flag,has_dispute,approved_amount,gross_processing_revenue,modelled_fraud_loss,modelled_nonfraud_dispute_loss
P0012029,"2025-12-29 05:24:43",M00068,C001249,284.17,GBP,4.18,"Bank Transfer","Not Applicable","Not Applicable",IT,IT,GB,Mobile,DEV001249,0,0,1,1,1,0,"Not Attempted",41,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,IT,2025-09-17,New,2,0,731,85.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,284.17,4.18,0.00,0.00
P0021438,"2025-12-29 05:30:05",M00030,C003525,358.44,EUR,5.22,Card,Debit,Mastercard,IE,IE,IE,Desktop,DEV003525,0,0,1,0,2,1,Successful,6,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 030",Marketplace,FR,Small,Low,Marketplace,0.0254,34774.76,IE,2025-05-22,Occasional,6,0,553,741.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,358.44,5.22,0.00,0.00
P0003896,"2025-12-29 05:32:37",M00036,C004672,208.29,EUR,3.12,Card,Credit,Visa,ES,ES,ES,Desktop,DEV004672,0,1,1,0,1,1,Successful,15,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,ES,2025-12-27,New,1,0,560,119.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,208.29,3.12,0.00,0.00
P0002863,"2025-12-29 05:33:26",M00097,C007305,22.20,AUD,0.51,Card,Debit,Visa,ES,IE,IE,Mobile,DEV007305,0,0,1,1,1,1,Failed,47,Approve,Declined,"Authentication Failed",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 097","Food Delivery",AU,Medium,High,Marketplace,0.0791,379586.08,IE,2024-02-09,Occasional,1,0,1295,112.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0035023,"2025-12-29 05:33:36",M00023,C004134,609.30,GBP,8.73,Card,Debit,Visa,FR,FR,FR,Desktop,DEV004134,0,1,1,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 023",Travel,GB,Enterprise,High,Marketplace,0.1089,2708181.47,FR,2025-12-22,New,1,0,277,54.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,609.30,8.73,0.00,0.00
P0040521,"2025-12-29 05:34:03",M00055,C004615,20.16,GBP,0.48,Card,Debit,Visa,CA,CA,CA,Mobile,DEV004615,0,0,1,0,1,0,"Not Attempted",7,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 055","Food Delivery",GB,Medium,Low,Subscription,0.0292,410397.88,CA,2025-08-04,New,1,0,875,134.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,20.16,0.48,0.00,0.00
P0020734,"2025-12-29 05:40:15",M00055,C006101,23.44,GBP,0.53,Card,Credit,Visa,CA,CA,CA,Mobile,DEV006101,0,1,1,0,1,1,Successful,17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 055","Food Delivery",GB,Medium,Low,Subscription,0.0292,410397.88,IE,2025-11-04,New,2,0,105,242.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,23.44,0.53,0.00,0.00
P0000369,"2025-12-29 05:48:32",M00080,C002950,21.93,EUR,0.51,"Digital Wallet",Credit,Visa,FR,FR,FR,Mobile,NEWDEV736074,1,1,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 080","Food Delivery",DE,Small,Low,Direct,0.0203,38151.76,FR,2025-03-27,New,0,0,416,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.93,0.51,0.00,0.00
P0012411,"2025-12-29 05:49:35",M00059,C009711,207.66,USD,3.11,Card,Credit,Visa,ES,ES,ES,Mobile,DEV009711,0,0,1,0,1,1,Failed,38,Approve,Declined,"Authentication Failed",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 059",Ticketing,US,Small,High,Direct,0.1237,20013.70,ES,2025-02-25,New,1,0,587,37.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0008173,"2025-12-29 05:52:49",M00008,C008404,50.38,EUR,0.91,Card,Debit,Visa,GB,US,AU,Tablet,DEV008404,0,0,1,1,1,0,"Not Attempted",29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 008","Subscription Software",NL,Small,Low,Subscription,0.0236,11288.86,US,2025-04-22,New,1,0,335,139.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,50.38,0.91,0.00,0.00
P0044193,"2025-12-29 05:57:30",M00095,C003218,352.42,GBP,5.13,Card,Debit,Mastercard,US,US,US,Mobile,DEV003218,0,0,1,0,1,1,Successful,34,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 095",Travel,GB,Enterprise,High,Direct,0.0706,1751099.48,US,2022-11-16,Occasional,1,0,1198,132.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0012940,"2025-12-29 06:00:07",M00066,C001100,233.60,EUR,3.47,Card,Credit,Mastercard,NL,NL,NL,Desktop,DEV001100,0,0,1,0,1,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 066",Marketplace,IT,Small,High,Marketplace,0.1233,34255.63,NL,2021-06-10,Loyal,58,0,2363,4129.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,233.60,3.47,0.00,0.00
P0019300,"2025-12-29 06:13:42",M00048,C000195,31.24,USD,0.64,Card,Debit,Mastercard,CA,CA,CA,Mobile,NEWDEV927445,1,0,1,0,1,1,Successful,41,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,CA,2022-09-14,Occasional,2,0,1818,52.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,31.24,0.64,0.00,0.00
P0005662,"2025-12-29 06:16:17",M00089,C006614,361.91,USD,5.27,Card,Debit,Mastercard,FR,FR,FR,Desktop,DEV006614,0,1,1,0,1,1,Successful,35,Approve,Declined,"Invalid Details",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 089",Marketplace,US,Small,Medium,Marketplace,0.0393,18142.67,FR,2025-11-18,New,2,0,366,123.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0002927,"2025-12-29 06:16:22",M00081,C002794,26.14,CAD,0.57,Card,Credit,Mastercard,IT,IT,IT,Mobile,DEV002794,0,0,1,0,1,1,Successful,11,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,IT,2025-06-06,Occasional,6,0,298,277.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.14,0.57,0.00,0.00
P0007391,"2025-12-29 06:18:00",M00087,C003792,76.95,CAD,1.28,Card,Debit,Amex,IE,IE,IE,Desktop,DEV003792,0,1,1,0,1,1,Successful,45,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,IE,2025-03-16,New,0,0,449,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0031186,"2025-12-29 06:22:46",M00094,C002953,9.24,GBP,0.33,Card,Debit,Mastercard,DE,DE,DE,Mobile,DEV002953,0,0,1,0,1,1,Successful,27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 094",Gaming,GB,Enterprise,High,Direct,0.0971,1362213.54,DE,2022-01-07,Returning,17,0,2053,1243.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,9.24,0.33,0.00,0.00
P0034455,"2025-12-29 06:29:07",M00016,C000217,99.80,EUR,1.60,Card,Debit,Mastercard,NL,NL,NL,Mobile,DEV000217,0,1,1,0,1,1,Successful,17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 016","Subscription Software",FR,Medium,Low,Subscription,0.0118,103102.66,NL,2025-12-28,New,2,0,130,263.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,99.80,1.60,0.00,0.00
P0047508,"2025-12-29 06:35:23",M00010,C003162,172.05,EUR,2.61,"Digital Wallet",Debit,Amex,AU,AU,AU,Mobile,DEV003162,0,0,1,0,1,0,"Not Attempted",9,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 010","Subscription Software",IE,Small,Low,Subscription,0.0234,26199.33,AU,2020-04-04,Returning,18,0,2648,706.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,172.05,2.61,0.00,0.00
P0046536,"2025-12-29 06:38:20",M00060,C004771,170.91,EUR,2.59,Card,Debit,Mastercard,IE,IE,IE,Mobile,NEWDEV758579,1,1,1,0,1,1,Successful,31,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 060","Subscription Software",IT,Medium,Low,Subscription,0.0173,191497.99,IE,2025-05-10,New,0,0,909,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0008440,"2025-12-29 06:39:52",M00089,C004323,351.47,USD,5.12,"Digital Wallet",Debit,Visa,DE,DE,DE,Mobile,DEV004323,0,0,1,0,1,1,Successful,20,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 089",Marketplace,US,Small,Medium,Marketplace,0.0393,18142.67,DE,2025-08-21,Occasional,4,0,501,407.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,351.47,5.12,0.00,0.00
P0020357,"2025-12-29 06:46:08",M00092,C004224,60.59,CAD,1.05,Card,Credit,Mastercard,DE,FR,FR,Mobile,DEV004224,0,0,1,1,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 092",Fashion,CA,Medium,Low,Marketplace,0.0270,277156.17,FR,2017-10-06,Loyal,34,0,3029,4688.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,60.59,1.05,0.00,0.00
P0020973,"2025-12-29 06:50:42",M00028,C006637,20.78,AUD,0.49,Card,Credit,Visa,GB,GB,GB,Mobile,DEV006637,0,0,1,0,1,0,"Not Attempted",24,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,GB,2025-01-11,New,2,0,958,176.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,20.78,0.49,0.00,0.00
P0032770,"2025-12-29 06:53:48",M00060,C004912,162.07,EUR,2.47,Card,Debit,Mastercard,IT,IT,IT,Desktop,DEV004912,0,1,0,0,1,0,"Not Attempted",14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 060","Subscription Software",IT,Medium,Low,Subscription,0.0173,191497.99,IT,2025-12-28,New,2,0,342,196.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,162.07,2.47,0.00,0.00
P0005906,"2025-12-29 06:56:04",M00085,C009294,69.98,AUD,1.18,Card,Credit,Visa,FR,FR,FR,Mobile,NEWDEV243777,1,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 085",Fashion,AU,Medium,Low,Direct,0.0178,338399.89,FR,2022-07-26,Occasional,2,0,1879,245.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,69.98,1.18,0.00,0.00
P0005604,"2025-12-29 07:03:47",M00017,C009976,57.21,AUD,1.00,"Digital Wallet",Credit,Mastercard,US,US,US,Mobile,DEV009976,0,1,1,0,1,1,Successful,39,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,US,2025-06-20,New,0,0,319,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,57.21,1.00,0.00,0.00
P0046231,"2025-12-29 07:04:15",M00037,C009606,35.53,EUR,0.70,Card,Credit,Visa,US,US,US,Mobile,NEWDEV560179,1,1,1,0,1,1,Successful,46,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,US,2025-12-13,New,2,0,89,48.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,35.53,0.70,0.00,0.00
P0044689,"2025-12-29 07:04:32",M00029,C005465,425.99,USD,6.16,Card,Credit,Visa,FR,FR,FR,Mobile,DEV005465,0,0,1,0,1,0,"Not Attempted",24,Approve,Approved,"Not Applicable",1,"Fully Refunded",2025-12-29,2025-12,"Synthetic Merchant 029",Electronics,US,Small,High,Subscription,0.1299,45085.66,FR,2020-03-21,Returning,11,0,2780,973.25,D000811,2026-02-05,Fraudulent,425.99,15.00,Pending,NULL,0.00,440.99,1,0,1,425.99,6.16,440.99,0.00
P0027254,"2025-12-29 07:05:42",M00081,C004107,21.24,CAD,0.50,"Digital Wallet",Debit,Visa,IE,IE,IE,Mobile,DEV004107,0,0,1,0,1,0,"Not Attempted",7,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,IE,2025-09-15,New,1,0,704,65.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.24,0.50,0.00,0.00
P0012176,"2025-12-29 07:05:52",M00017,C009340,20.36,AUD,0.49,"Digital Wallet",Debit,Mastercard,NL,NL,ES,Mobile,DEV009340,0,0,1,1,1,1,Successful,48,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,NL,2023-08-01,Occasional,5,0,1420,361.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,20.36,0.49,0.00,0.00
P0046051,"2025-12-29 07:13:37",M00028,C007118,27.40,AUD,0.58,Card,Debit,Visa,AU,AU,AU,Desktop,NEWDEV805698,1,1,0,0,1,1,Successful,38,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,AU,2025-12-20,New,0,0,389,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,27.40,0.58,0.00,0.00
P0032599,"2025-12-29 07:14:26",M00094,C007724,5.64,GBP,0.28,"Digital Wallet",Credit,Visa,AU,AU,AU,Mobile,DEV007724,0,1,1,0,1,1,Successful,43,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 094",Gaming,GB,Enterprise,High,Direct,0.0971,1362213.54,AU,2025-08-09,New,0,0,483,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,5.64,0.28,0.00,0.00
P0025614,"2025-12-29 07:16:00",M00076,C007529,20.09,EUR,0.48,Card,Debit,Visa,CA,CA,CA,Mobile,DEV007529,0,0,1,0,1,0,"Not Attempted",14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 076","Food Delivery",NL,Small,Low,Direct,0.0127,17513.40,CA,2020-07-15,Returning,5,0,2113,220.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,20.09,0.48,0.00,0.00
P0030489,"2025-12-29 07:27:17",M00028,C006124,48.61,AUD,0.88,Card,Credit,Visa,CA,CA,CA,Desktop,DEV006124,0,0,1,0,1,1,Successful,29,Approve,Approved,"Not Applicable",0,"Fully Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,CA,2025-09-06,New,1,0,342,133.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,48.61,0.88,0.00,0.00
P0025862,"2025-12-29 07:27:59",M00036,C002585,93.72,EUR,1.51,Card,Debit,Mastercard,DE,DE,DE,Mobile,DEV002585,0,0,1,0,1,1,Successful,14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,DE,2023-05-21,Occasional,2,0,1042,303.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,93.72,1.51,0.00,0.00
P0006134,"2025-12-29 07:45:55",M00091,C006130,75.93,EUR,1.26,Card,Debit,Visa,IE,IE,IE,Mobile,DEV006130,0,1,1,0,1,1,Successful,41,Approve,Declined,"Invalid Details",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 091",Ticketing,ES,Medium,High,Marketplace,0.0993,292787.35,IE,2025-12-28,New,0,0,310,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0021565,"2025-12-29 07:46:49",M00028,C003613,21.13,AUD,0.50,Card,Credit,Mastercard,FR,FR,FR,Mobile,DEV003613,0,1,1,0,1,0,"Not Attempted",28,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,FR,2025-11-29,New,1,0,465,113.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.13,0.50,0.00,0.00
P0044383,"2025-12-29 07:59:21",M00086,C001733,75.93,EUR,1.26,Card,Credit,Visa,GB,GB,GB,Mobile,NEWDEV247786,1,1,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 086","Subscription Software",DE,Small,Low,Subscription,0.0133,12465.81,GB,2025-12-26,New,0,0,71,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,75.93,1.26,0.00,0.00
P0009467,"2025-12-29 08:01:20",M00037,C001579,25.34,EUR,0.55,Card,Debit,Visa,US,US,US,Mobile,DEV001579,0,1,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",1,"Fully Refunded",2025-12-29,2025-12,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,US,2025-11-25,New,2,0,416,301.53,D000812,2026-02-08,Fraudulent,25.34,15.00,Lost,2026-03-18,0.00,40.34,1,0,1,25.34,0.55,40.34,0.00
P0035245,"2025-12-29 08:07:42",M00036,C002850,42.56,EUR,0.80,"Digital Wallet",Credit,Mastercard,AU,AU,AU,Mobile,DEV002850,0,1,1,0,1,0,"Not Attempted",27,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,AU,2025-11-27,New,0,0,207,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0028082,"2025-12-29 08:08:20",M00036,C003203,43.04,EUR,0.80,Card,Debit,Visa,US,US,US,Mobile,NEWDEV903022,1,1,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,US,2025-12-23,New,0,0,117,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,43.04,0.80,0.00,0.00
P0045608,"2025-12-29 08:13:04",M00048,C005659,26.49,USD,0.57,Card,Debit,Mastercard,DE,DE,DE,Desktop,NEWDEV531105,1,1,1,0,1,1,Successful,53,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,DE,2025-06-21,New,0,0,459,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0036126,"2025-12-29 08:16:57",M00017,C007571,31.73,AUD,0.64,Card,Debit,Visa,GB,ES,ES,Desktop,DEV007571,0,0,1,1,1,1,Successful,48,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,ES,2022-07-25,Returning,5,0,1547,376.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,31.73,0.64,0.00,0.00
P0024707,"2025-12-29 08:21:15",M00077,C003158,55.41,EUR,0.98,"Bank Transfer","Not Applicable","Not Applicable",IE,IE,IE,Mobile,DEV003158,0,1,1,0,1,0,"Not Attempted",16,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 077",Fashion,DE,Small,Low,Direct,0.0182,14793.28,IE,2025-11-24,New,2,0,183,70.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,55.41,0.98,0.00,0.00
P0048467,"2025-12-29 08:29:11",M00055,C006941,17.01,GBP,0.44,Card,Debit,Visa,ES,ES,IT,Mobile,DEV006941,0,0,1,1,1,0,"Not Attempted",26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 055","Food Delivery",GB,Medium,Low,Subscription,0.0292,410397.88,ES,2022-06-28,Loyal,24,0,1668,1558.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.01,0.44,0.00,0.00
P0038763,"2025-12-29 08:45:53",M00071,C006007,59.03,EUR,1.03,Card,Credit,Mastercard,CA,CA,CA,Mobile,DEV006007,0,1,1,0,1,1,Successful,19,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,CA,2025-12-29,New,2,0,359,79.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,59.03,1.03,0.00,0.00
P0045924,"2025-12-29 08:46:41",M00071,C001438,356.51,EUR,5.19,Card,Debit,Visa,IT,IT,IT,Desktop,DEV001438,0,1,1,0,1,0,"Not Attempted",26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,IT,2025-12-19,New,1,0,465,57.78,D000813,2026-01-17,"Product Unacceptable",356.51,15.00,Won,2026-02-18,356.51,15.00,1,0,1,356.51,5.19,0.00,15.00
P0001598,"2025-12-29 08:47:01",M00060,C000344,118.08,EUR,1.85,"Bank Transfer","Not Applicable","Not Applicable",IT,IT,CA,Mobile,DEV000344,0,0,0,1,1,0,"Not Attempted",33,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 060","Subscription Software",IT,Medium,Low,Subscription,0.0173,191497.99,IT,2025-03-29,Occasional,4,0,992,358.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,118.08,1.85,0.00,0.00
P0047845,"2025-12-29 08:50:25",M00098,C001964,187.72,CAD,2.83,Card,Debit,Visa,DE,DE,DE,Mobile,DEV001964,0,1,1,0,1,1,Successful,43,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 098",Ticketing,CA,Small,High,Subscription,0.1488,17970.27,DE,2025-12-20,New,1,0,680,130.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0014520,"2025-12-29 08:57:01",M00028,C001161,13.23,AUD,0.39,Card,Credit,Visa,DE,DE,DE,Mobile,DEV001161,0,1,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,DE,2025-11-04,New,0,0,493,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,13.23,0.39,0.00,0.00
P0037554,"2025-12-29 09:04:34",M00049,C005736,395.52,CAD,5.74,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV005736,0,0,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 049",Travel,CA,Medium,High,Marketplace,0.1129,281400.29,FR,2025-04-14,New,1,0,827,45.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,395.52,5.74,0.00,0.00
P0023154,"2025-12-29 09:11:53",M00056,C000129,451.93,EUR,6.53,"Digital Wallet",Debit,Visa,AU,AU,IT,Desktop,DEV000129,0,0,1,1,1,1,Successful,56,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 056",Electronics,NL,Medium,High,Subscription,0.0903,315534.15,AU,2024-12-17,Occasional,2,0,835,139.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,451.93,6.53,0.00,0.00
P0007489,"2025-12-29 09:17:20",M00081,C001023,21.06,CAD,0.49,Card,Credit,Visa,IE,IE,IE,Desktop,DEV001023,0,0,1,0,1,0,"Not Attempted",17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,IE,2021-06-09,Returning,6,0,1866,954.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.06,0.49,0.00,0.00
